Vendor,Subsidiary Col A,Sub Int ID in Prod,Sub Int in SB
700057,2.Chandos Holdings UG,32,49
700057,2.Arcangel Assets GmbH,30,50
700057,2.Ruscha Residential GmbH,29,51
700058,RI Nord GmbH,42,36
700058,RI Living GmbH,40,37
700058,Chandos Holdings UG,28,39
700058,Arcangel Assets GmbH,33,40
700058,Ruscha Residential GmbH,34,41
700058,Nuveen HoldCo,36,43
700058,TIAA General Account Housing German Property GmbH,37,44
700058,TIAA General Account Housing German Service GmbH,38,45
700058,Exporo Bestand 46 GmbH,35,47
700058,2.Chandos Holdings UG,32,49
700058,2.Arcangel Assets GmbH,30,50
700058,2.Ruscha Residential GmbH,29,51
700059,RI Nord GmbH,42,36
700059,RI Living GmbH,40,37
700059,Chandos Holdings UG,28,39
700059,Arcangel Assets GmbH,33,40
700059,Ruscha Residential GmbH,34,41
700059,Nuveen HoldCo,36,43
700059,TIAA General Account Housing German Property GmbH,37,44
700059,TIAA General Account Housing German Service GmbH,38,45
700059,Exporo Bestand 46 GmbH,35,47
700059,2.Chandos Holdings UG,32,49
700059,2.Arcangel Assets GmbH,30,50
700059,2.Ruscha Residential GmbH,29,51
700060,RI Nord GmbH,42,36
700060,RI Living GmbH,40,37
700060,Chandos Holdings UG,28,39
700060,Arcangel Assets GmbH,33,40
700060,Ruscha Residential GmbH,34,41
700060,Nuveen HoldCo,36,43
700060,TIAA General Account Housing German Property GmbH,37,44
700060,TIAA General Account Housing German Service GmbH,38,45
700060,Exporo Bestand 46 GmbH,35,47
700060,2.Chandos Holdings UG,32,49
700060,2.Arcangel Assets GmbH,30,50
700060,2.Ruscha Residential GmbH,29,51
700061,RI Nord GmbH,42,36
700061,RI Living GmbH,40,37
700061,Chandos Holdings UG,28,39
700061,Arcangel Assets GmbH,33,40
700061,Ruscha Residential GmbH,34,41
700061,Nuveen HoldCo,36,43
700061,TIAA General Account Housing German Property GmbH,37,44
700061,TIAA General Account Housing German Service GmbH,38,45
700061,Exporo Bestand 46 GmbH,35,47
700061,2.Chandos Holdings UG,32,49
700061,2.Arcangel Assets GmbH,30,50
700061,2.Ruscha Residential GmbH,29,51
700062,RI Nord GmbH,42,36
700062,RI Living GmbH,40,37
700062,Chandos Holdings UG,28,39
700062,Arcangel Assets GmbH,33,40
700062,Ruscha Residential GmbH,34,41
700062,Nuveen HoldCo,36,43
700062,TIAA General Account Housing German Property GmbH,37,44
700062,TIAA General Account Housing German Service GmbH,38,45
700062,Exporo Bestand 46 GmbH,35,47
700062,2.Chandos Holdings UG,32,49
700062,2.Arcangel Assets GmbH,30,50
700062,2.Ruscha Residential GmbH,29,51
700063,RI Nord GmbH,42,36
700063,RI Living GmbH,40,37
700063,Chandos Holdings UG,28,39
700063,Arcangel Assets GmbH,33,40
700063,Ruscha Residential GmbH,34,41
700063,Nuveen HoldCo,36,43
700063,TIAA General Account Housing German Property GmbH,37,44
700063,TIAA General Account Housing German Service GmbH,38,45
700063,Exporo Bestand 46 GmbH,35,47
700063,2.Chandos Holdings UG,32,49
700063,2.Arcangel Assets GmbH,30,50
700063,2.Ruscha Residential GmbH,29,51
700064,RI Nord GmbH,42,36
700064,RI Living GmbH,40,37
700064,Chandos Holdings UG,28,39
700064,Arcangel Assets GmbH,33,40
700064,Ruscha Residential GmbH,34,41
700064,Nuveen HoldCo,36,43
700064,TIAA General Account Housing German Property GmbH,37,44
700064,TIAA General Account Housing German Service GmbH,38,45
700064,Exporo Bestand 46 GmbH,35,47
700064,2.Chandos Holdings UG,32,49
700064,2.Arcangel Assets GmbH,30,50
700064,2.Ruscha Residential GmbH,29,51
700065,RI Nord GmbH,42,36
700065,RI Living GmbH,40,37
700065,Chandos Holdings UG,28,39
700065,Arcangel Assets GmbH,33,40
700065,Ruscha Residential GmbH,34,41
700065,Nuveen HoldCo,36,43
700065,TIAA General Account Housing German Property GmbH,37,44
700065,TIAA General Account Housing German Service GmbH,38,45
700065,Exporo Bestand 46 GmbH,35,47
700065,2.Chandos Holdings UG,32,49
700065,2.Arcangel Assets GmbH,30,50
700065,2.Ruscha Residential GmbH,29,51
700066,RI Nord GmbH,42,36
700066,RI Living GmbH,40,37
700066,Chandos Holdings UG,28,39
700066,Arcangel Assets GmbH,33,40
700066,Ruscha Residential GmbH,34,41
700066,Nuveen HoldCo,36,43
700066,TIAA General Account Housing German Property GmbH,37,44
700066,TIAA General Account Housing German Service GmbH,38,45
700066,Exporo Bestand 46 GmbH,35,47
700066,2.Chandos Holdings UG,32,49
700066,2.Arcangel Assets GmbH,30,50
700066,2.Ruscha Residential GmbH,29,51
700067,RI Nord GmbH,42,36
700067,RI Living GmbH,40,37
700067,Chandos Holdings UG,28,39
700067,Arcangel Assets GmbH,33,40
700067,Ruscha Residential GmbH,34,41
700067,Nuveen HoldCo,36,43
700067,TIAA General Account Housing German Property GmbH,37,44
700067,TIAA General Account Housing German Service GmbH,38,45
700067,Exporo Bestand 46 GmbH,35,47
700067,2.Chandos Holdings UG,32,49
700067,2.Arcangel Assets GmbH,30,50
700067,2.Ruscha Residential GmbH,29,51
700068,RI Nord GmbH,42,36
700068,RI Living GmbH,40,37
700068,Chandos Holdings UG,28,39
700068,Arcangel Assets GmbH,33,40
700068,Ruscha Residential GmbH,34,41
700068,Nuveen HoldCo,36,43
700068,TIAA General Account Housing German Property GmbH,37,44
700068,TIAA General Account Housing German Service GmbH,38,45
700068,Exporo Bestand 46 GmbH,35,47
700068,2.Chandos Holdings UG,32,49
700068,2.Arcangel Assets GmbH,30,50
700068,2.Ruscha Residential GmbH,29,51
700069,RI Nord GmbH,42,36
700069,RI Living GmbH,40,37
700069,Chandos Holdings UG,28,39
700069,Arcangel Assets GmbH,33,40
700069,Ruscha Residential GmbH,34,41
700069,Nuveen HoldCo,36,43
700069,TIAA General Account Housing German Property GmbH,37,44
700069,TIAA General Account Housing German Service GmbH,38,45
700069,Exporo Bestand 46 GmbH,35,47
700069,2.Chandos Holdings UG,32,49
700069,2.Arcangel Assets GmbH,30,50
700069,2.Ruscha Residential GmbH,29,51
700070,RI Nord GmbH,42,36
700070,RI Living GmbH,40,37
700070,Chandos Holdings UG,28,39
700070,Arcangel Assets GmbH,33,40
700070,Ruscha Residential GmbH,34,41
700070,Nuveen HoldCo,36,43
700070,TIAA General Account Housing German Property GmbH,37,44
700070,TIAA General Account Housing German Service GmbH,38,45
700070,Exporo Bestand 46 GmbH,35,47
700070,2.Chandos Holdings UG,32,49
700070,2.Arcangel Assets GmbH,30,50
700070,2.Ruscha Residential GmbH,29,51
700071,RI Nord GmbH,42,36
700071,RI Living GmbH,40,37
700071,Chandos Holdings UG,28,39
700071,Arcangel Assets GmbH,33,40
700071,Ruscha Residential GmbH,34,41
700071,Nuveen HoldCo,36,43
700071,TIAA General Account Housing German Property GmbH,37,44
700071,TIAA General Account Housing German Service GmbH,38,45
700071,Exporo Bestand 46 GmbH,35,47
700071,2.Chandos Holdings UG,32,49
700071,2.Arcangel Assets GmbH,30,50
700071,2.Ruscha Residential GmbH,29,51
700072,RI Nord GmbH,42,36
700072,RI Living GmbH,40,37
700072,Chandos Holdings UG,28,39
700072,Arcangel Assets GmbH,33,40
700072,Ruscha Residential GmbH,34,41
700072,Nuveen HoldCo,36,43
700072,TIAA General Account Housing German Property GmbH,37,44
700072,TIAA General Account Housing German Service GmbH,38,45
700072,Exporo Bestand 46 GmbH,35,47
700072,2.Chandos Holdings UG,32,49
700072,2.Arcangel Assets GmbH,30,50
700072,2.Ruscha Residential GmbH,29,51
700073,RI Nord GmbH,42,36
700073,RI Living GmbH,40,37
700073,Chandos Holdings UG,28,39
700073,Arcangel Assets GmbH,33,40
700073,Ruscha Residential GmbH,34,41
700073,Nuveen HoldCo,36,43
700073,TIAA General Account Housing German Property GmbH,37,44
700073,TIAA General Account Housing German Service GmbH,38,45
700073,Exporo Bestand 46 GmbH,35,47
700073,2.Chandos Holdings UG,32,49
700073,2.Arcangel Assets GmbH,30,50
700073,2.Ruscha Residential GmbH,29,51
700074,RI Nord GmbH,42,36
700074,RI Living GmbH,40,37
700074,Chandos Holdings UG,28,39
700074,Arcangel Assets GmbH,33,40
700074,Ruscha Residential GmbH,34,41
700074,Nuveen HoldCo,36,43
700074,TIAA General Account Housing German Property GmbH,37,44
700074,TIAA General Account Housing German Service GmbH,38,45
700074,Exporo Bestand 46 GmbH,35,47
700074,2.Chandos Holdings UG,32,49
700074,2.Arcangel Assets GmbH,30,50
700074,2.Ruscha Residential GmbH,29,51
700075,RI Nord GmbH,42,36
700075,RI Living GmbH,40,37
700075,Chandos Holdings UG,28,39
700075,Arcangel Assets GmbH,33,40
700075,Ruscha Residential GmbH,34,41
700075,Nuveen HoldCo,36,43
700075,TIAA General Account Housing German Property GmbH,37,44
700075,TIAA General Account Housing German Service GmbH,38,45
700075,Exporo Bestand 46 GmbH,35,47
700075,2.Chandos Holdings UG,32,49
700075,2.Arcangel Assets GmbH,30,50
700075,2.Ruscha Residential GmbH,29,51
700076,RI Nord GmbH,42,36
700076,RI Living GmbH,40,37
700076,Chandos Holdings UG,28,39
700076,Arcangel Assets GmbH,33,40
700076,Ruscha Residential GmbH,34,41
700076,Nuveen HoldCo,36,43
700076,TIAA General Account Housing German Property GmbH,37,44
700076,TIAA General Account Housing German Service GmbH,38,45
700076,Exporo Bestand 46 GmbH,35,47
700076,2.Chandos Holdings UG,32,49
700076,2.Arcangel Assets GmbH,30,50
700076,2.Ruscha Residential GmbH,29,51
700077,RI Nord GmbH,42,36
700077,RI Living GmbH,40,37
700077,Chandos Holdings UG,28,39
700077,Arcangel Assets GmbH,33,40
700077,Ruscha Residential GmbH,34,41
700077,Nuveen HoldCo,36,43
700077,TIAA General Account Housing German Property GmbH,37,44
700077,TIAA General Account Housing German Service GmbH,38,45
700077,Exporo Bestand 46 GmbH,35,47
700077,2.Chandos Holdings UG,32,49
700077,2.Arcangel Assets GmbH,30,50
700077,2.Ruscha Residential GmbH,29,51
700078,RI Nord GmbH,42,36
700078,RI Living GmbH,40,37
700078,Chandos Holdings UG,28,39
700078,Arcangel Assets GmbH,33,40
700078,Ruscha Residential GmbH,34,41
700078,Nuveen HoldCo,36,43
700078,TIAA General Account Housing German Property GmbH,37,44
700078,TIAA General Account Housing German Service GmbH,38,45
700078,Exporo Bestand 46 GmbH,35,47
700078,2.Chandos Holdings UG,32,49
700078,2.Arcangel Assets GmbH,30,50
700078,2.Ruscha Residential GmbH,29,51
700079,RI Nord GmbH,42,36
700079,RI Living GmbH,40,37
700079,Chandos Holdings UG,28,39
700079,Arcangel Assets GmbH,33,40
700079,Ruscha Residential GmbH,34,41
700079,Nuveen HoldCo,36,43
700079,TIAA General Account Housing German Property GmbH,37,44
700079,TIAA General Account Housing German Service GmbH,38,45
700079,Exporo Bestand 46 GmbH,35,47
700079,2.Chandos Holdings UG,32,49
700079,2.Arcangel Assets GmbH,30,50
700079,2.Ruscha Residential GmbH,29,51
700080,RI Nord GmbH,42,36
700080,RI Living GmbH,40,37
700080,Chandos Holdings UG,28,39
700080,Arcangel Assets GmbH,33,40
700080,Ruscha Residential GmbH,34,41
700080,Nuveen HoldCo,36,43
700080,TIAA General Account Housing German Property GmbH,37,44
700080,TIAA General Account Housing German Service GmbH,38,45
700080,Exporo Bestand 46 GmbH,35,47
700080,2.Chandos Holdings UG,32,49
700080,2.Arcangel Assets GmbH,30,50
700080,2.Ruscha Residential GmbH,29,51
700081,RI Nord GmbH,42,36
700081,RI Living GmbH,40,37
700081,Chandos Holdings UG,28,39
700081,Arcangel Assets GmbH,33,40
700081,Ruscha Residential GmbH,34,41
700081,Nuveen HoldCo,36,43
700081,TIAA General Account Housing German Property GmbH,37,44
700081,TIAA General Account Housing German Service GmbH,38,45
700081,Exporo Bestand 46 GmbH,35,47
700081,2.Chandos Holdings UG,32,49
700081,2.Arcangel Assets GmbH,30,50
700081,2.Ruscha Residential GmbH,29,51
700082,RI Nord GmbH,42,36
700082,RI Living GmbH,40,37
700082,Chandos Holdings UG,28,39
700082,Arcangel Assets GmbH,33,40
700082,Ruscha Residential GmbH,34,41
700082,Nuveen HoldCo,36,43
700082,TIAA General Account Housing German Property GmbH,37,44
700082,TIAA General Account Housing German Service GmbH,38,45
700082,Exporo Bestand 46 GmbH,35,47
700082,2.Chandos Holdings UG,32,49
700082,2.Arcangel Assets GmbH,30,50
700082,2.Ruscha Residential GmbH,29,51
700083,RI Nord GmbH,42,36
700083,RI Living GmbH,40,37
700083,Chandos Holdings UG,28,39
700083,Arcangel Assets GmbH,33,40
700083,Ruscha Residential GmbH,34,41
700083,Nuveen HoldCo,36,43
700083,TIAA General Account Housing German Property GmbH,37,44
700083,TIAA General Account Housing German Service GmbH,38,45
700083,Exporo Bestand 46 GmbH,35,47
700083,2.Chandos Holdings UG,32,49
700083,2.Arcangel Assets GmbH,30,50
700083,2.Ruscha Residential GmbH,29,51
700084,RI Nord GmbH,42,36
700084,RI Living GmbH,40,37
700084,Chandos Holdings UG,28,39
700084,Arcangel Assets GmbH,33,40
700084,Ruscha Residential GmbH,34,41
700084,Nuveen HoldCo,36,43
700084,TIAA General Account Housing German Property GmbH,37,44
700084,TIAA General Account Housing German Service GmbH,38,45
700084,Exporo Bestand 46 GmbH,35,47
700084,2.Chandos Holdings UG,32,49
700084,2.Arcangel Assets GmbH,30,50
700084,2.Ruscha Residential GmbH,29,51
700085,RI Nord GmbH,42,36
700085,RI Living GmbH,40,37
700085,Chandos Holdings UG,28,39
700085,Arcangel Assets GmbH,33,40
700085,Ruscha Residential GmbH,34,41
700085,Nuveen HoldCo,36,43
700085,TIAA General Account Housing German Property GmbH,37,44
700085,TIAA General Account Housing German Service GmbH,38,45
700085,Exporo Bestand 46 GmbH,35,47
700085,2.Chandos Holdings UG,32,49
700085,2.Arcangel Assets GmbH,30,50
700085,2.Ruscha Residential GmbH,29,51
700086,RI Nord GmbH,42,36
700086,RI Living GmbH,40,37
700086,Chandos Holdings UG,28,39
700086,Arcangel Assets GmbH,33,40
700086,Ruscha Residential GmbH,34,41
700086,Nuveen HoldCo,36,43
700086,TIAA General Account Housing German Property GmbH,37,44
700086,TIAA General Account Housing German Service GmbH,38,45
700086,Exporo Bestand 46 GmbH,35,47
700086,2.Chandos Holdings UG,32,49
700086,2.Arcangel Assets GmbH,30,50
700086,2.Ruscha Residential GmbH,29,51
700087,RI Nord GmbH,42,36
700087,RI Living GmbH,40,37
700087,Chandos Holdings UG,28,39
700087,Arcangel Assets GmbH,33,40
700087,Ruscha Residential GmbH,34,41
700087,Nuveen HoldCo,36,43
700087,TIAA General Account Housing German Property GmbH,37,44
700087,TIAA General Account Housing German Service GmbH,38,45
700087,Exporo Bestand 46 GmbH,35,47
700087,2.Chandos Holdings UG,32,49
700087,2.Arcangel Assets GmbH,30,50
700087,2.Ruscha Residential GmbH,29,51
700088,RI Nord GmbH,42,36
700088,RI Living GmbH,40,37
700088,Chandos Holdings UG,28,39
700088,Arcangel Assets GmbH,33,40
700088,Ruscha Residential GmbH,34,41
700088,Nuveen HoldCo,36,43
700088,TIAA General Account Housing German Property GmbH,37,44
700088,TIAA General Account Housing German Service GmbH,38,45
700088,Exporo Bestand 46 GmbH,35,47
700088,2.Chandos Holdings UG,32,49
700088,2.Arcangel Assets GmbH,30,50
700088,2.Ruscha Residential GmbH,29,51
700089,RI Nord GmbH,42,36
700089,RI Living GmbH,40,37
700089,Chandos Holdings UG,28,39
700089,Arcangel Assets GmbH,33,40
700089,Ruscha Residential GmbH,34,41
700089,Nuveen HoldCo,36,43
700089,TIAA General Account Housing German Property GmbH,37,44
700089,TIAA General Account Housing German Service GmbH,38,45
700089,Exporo Bestand 46 GmbH,35,47
700089,2.Chandos Holdings UG,32,49
700089,2.Arcangel Assets GmbH,30,50
700089,2.Ruscha Residential GmbH,29,51
700090,RI Nord GmbH,42,36
700090,RI Living GmbH,40,37
700090,Chandos Holdings UG,28,39
700090,Arcangel Assets GmbH,33,40
700090,Ruscha Residential GmbH,34,41
700090,Nuveen HoldCo,36,43
700090,TIAA General Account Housing German Property GmbH,37,44
700090,TIAA General Account Housing German Service GmbH,38,45
700090,Exporo Bestand 46 GmbH,35,47
700090,2.Chandos Holdings UG,32,49
700090,2.Arcangel Assets GmbH,30,50
700090,2.Ruscha Residential GmbH,29,51
700091,RI Nord GmbH,42,36
700091,RI Living GmbH,40,37
700091,Chandos Holdings UG,28,39
700091,Arcangel Assets GmbH,33,40
700091,Ruscha Residential GmbH,34,41
700091,Nuveen HoldCo,36,43
700091,TIAA General Account Housing German Property GmbH,37,44
700091,TIAA General Account Housing German Service GmbH,38,45
700091,Exporo Bestand 46 GmbH,35,47
700091,2.Chandos Holdings UG,32,49
700091,2.Arcangel Assets GmbH,30,50
700091,2.Ruscha Residential GmbH,29,51
700092,RI Nord GmbH,42,36
700092,RI Living GmbH,40,37
700092,Chandos Holdings UG,28,39
700092,Arcangel Assets GmbH,33,40
700092,Ruscha Residential GmbH,34,41
700092,Nuveen HoldCo,36,43
700092,TIAA General Account Housing German Property GmbH,37,44
700092,TIAA General Account Housing German Service GmbH,38,45
700092,Exporo Bestand 46 GmbH,35,47
700092,2.Chandos Holdings UG,32,49
700092,2.Arcangel Assets GmbH,30,50
700092,2.Ruscha Residential GmbH,29,51
700093,RI Nord GmbH,42,36
700093,RI Living GmbH,40,37
700093,Chandos Holdings UG,28,39
700093,Arcangel Assets GmbH,33,40
700093,Ruscha Residential GmbH,34,41
700093,Nuveen HoldCo,36,43
700093,TIAA General Account Housing German Property GmbH,37,44
700093,TIAA General Account Housing German Service GmbH,38,45
700093,Exporo Bestand 46 GmbH,35,47
700093,2.Chandos Holdings UG,32,49
700093,2.Arcangel Assets GmbH,30,50
700093,2.Ruscha Residential GmbH,29,51
700094,RI Nord GmbH,42,36
700094,RI Living GmbH,40,37
700094,Chandos Holdings UG,28,39
700094,Arcangel Assets GmbH,33,40
700094,Ruscha Residential GmbH,34,41
700094,Nuveen HoldCo,36,43
700094,TIAA General Account Housing German Property GmbH,37,44
700094,TIAA General Account Housing German Service GmbH,38,45
700094,Exporo Bestand 46 GmbH,35,47
700094,2.Chandos Holdings UG,32,49
700094,2.Arcangel Assets GmbH,30,50
700094,2.Ruscha Residential GmbH,29,51
700095,RI Nord GmbH,42,36
700095,RI Living GmbH,40,37
700095,Chandos Holdings UG,28,39
700095,Arcangel Assets GmbH,33,40
700095,Ruscha Residential GmbH,34,41
700095,Nuveen HoldCo,36,43
700095,TIAA General Account Housing German Property GmbH,37,44
700095,TIAA General Account Housing German Service GmbH,38,45
700095,Exporo Bestand 46 GmbH,35,47
700095,2.Chandos Holdings UG,32,49
700095,2.Arcangel Assets GmbH,30,50
700095,2.Ruscha Residential GmbH,29,51
700096,RI Nord GmbH,42,36
700096,RI Living GmbH,40,37
700096,Chandos Holdings UG,28,39
700096,Arcangel Assets GmbH,33,40
700096,Ruscha Residential GmbH,34,41
700096,Nuveen HoldCo,36,43
700096,TIAA General Account Housing German Property GmbH,37,44
700096,TIAA General Account Housing German Service GmbH,38,45
700096,Exporo Bestand 46 GmbH,35,47
700096,2.Chandos Holdings UG,32,49
700096,2.Arcangel Assets GmbH,30,50
700096,2.Ruscha Residential GmbH,29,51
700097,RI Nord GmbH,42,36
